pca_1,pca_2,cluster
-0.8773985102412536,-0.2534797217113872,2
-0.5727987336383144,-0.451473645282857,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
0.5564922211266359,0.10068729696177312,2
0.4650265524454246,0.07201138610354456,0
0.2042993990612872,0.14380287584759185,2
0.4650265524454246,0.07201138610354456,0
0.4650265524454246,0.07201138610354456,0
2.6315409924140805,0.7959317287588544,2
0.4650265524454246,0.07201138610354456,0
0.4650265524454246,0.07201138610354456,0
0.4650265524454246,0.07201138610354456,0
0.4650265524454246,0.07201138610354456,0
4.617355835499639,-4.201298561003975,2
9.88740874803802,-10.110123274760936,2
4.834911246209179,-5.341618403899007,2
6.352298527393786,-4.634186932925416,2
4.834911246209179,-5.341618403899007,2
9.88740874803802,-10.110123274760936,2
9.88740874803802,-10.110123274760936,2
4.834911246209179,-5.341618403899007,2
4.617355835499639,-4.201298561003975,2
6.670572605343241,4.276695089680903,2
1.0059771340024586,1.0928965100805081,2
6.670572605343241,4.276695089680903,2
1.162068913580674,0.9492865356559131,2
1.162068913580674,0.9492865356559131,2
0.8566399290289779,1.096705528733021,2
6.670572605343241,4.276695089680903,2
0.8566399290289779,1.096705528733021,2
1.162068913580674,0.9492865356559131,2
1.51002059207628,0.8830868225607332,2
9.271059167217038,8.441564614269321,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
-0.3057879785839383,1.2676299731742304,2
